_customers,item1:LN=longitem1:DI=Hase,item2:LN=longitem2:DI=Hase,item3:LN=veryverylongitem3:DI=Hase,item4:LN=longitem4,item5:DI=Fuchs,item6,item7:DI=Fuchs,item8:DI=Fuchs,item9,item10:LN=longitem10,item11:LN=longitem11:DI=Fuchs,item12:LN=longitem12,item13,item14:DI=Eber,item15,item16:DI=Eber,item17:DI=Eber,item18,item19,item20
319,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
321,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
322,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
323,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
325,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
326,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
327,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
329,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
330,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
331,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
333,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
334,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
335,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
337,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
338,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
339,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
341,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
342,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
343,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
345,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
346,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
347,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
349,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
350,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
351,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
353,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
354,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
355,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
357,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
358,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
359,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
361,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
362,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
363,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
365,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
366,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
367,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
369,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
370,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
371,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
373,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
374,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
375,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
377,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
378,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
379,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
381,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
382,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
385,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
386,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
387,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
389,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
390,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
391,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
392,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
393,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
394,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
395,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
396,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
397,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
398,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
399,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
401,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
402,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
403,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
405,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
406,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
407,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
409,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
410,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
411,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
413,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
414,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
415,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
417,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
418,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
419,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
421,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
422,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
423,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
424,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
425,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
426,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
427,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
428,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
429,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
430,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
431,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
433,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
434,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
435,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
437,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
438,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
439,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
441,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
442,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
443,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
445,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
446,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
447,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
448,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
449,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
450,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
451,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
453,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
454,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
455,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
456,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
457,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
458,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
459,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
461,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
462,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
463,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
465,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
466,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
467,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
469,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
470,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
471,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
472,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
473,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
474,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
475,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
477,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
478,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
479,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
481,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
482,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
483,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
485,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
486,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
487,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
489,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
490,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
491,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
493,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
494,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
495,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
497,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
498,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
499,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
501,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
502,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
503,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
504,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
505,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
506,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
507,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
508,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
509,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
510,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
517,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
518,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
522,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
526,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
528,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
529,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
530,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
532,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
533,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
534,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
536,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
537,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
538,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
540,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
541,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
542,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
544,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
545,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
546,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
547,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
548,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
549,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
550,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
552,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
553,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
554,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
556,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
557,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
558,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
560,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
561,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
562,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
564,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
565,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
567,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
568,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
569,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
570,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
571,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
572,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
573,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
574,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
576,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
577,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
578,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
579,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
580,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
581,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
582,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
584,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
585,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
586,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
587,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
588,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
589,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
590,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
592,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
593,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
594,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
596,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
597,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
598,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
599,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
600,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
601,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
602,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
603,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
604,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
605,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
606,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
608,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
609,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
610,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
612,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
613,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
614,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
616,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
617,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
618,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
620,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
621,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
622,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
623,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
624,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
625,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
626,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
628,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
629,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
630,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
632,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
633,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
634,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
636,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
637,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
638,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
640,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
641,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
642,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
644,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
645,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
646,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
